classification	logFC	logCPM	LR	PValue	FDR
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	-2.00628002923386	13.7137437136968	14.3704148181743	0.000150142886147079	0.0024344596539562
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915	0.862065824098487	11.4038666813565	13.4379601158315	0.000246583597118122	0.00373163176972092
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	-1.14833449044455	12.004895825293	12.8029316752268	0.000346076609509088	0.0048141250655593
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	1.04033505750136	12.2793235877461	12.7264035101974	0.000360529189931753	0.0048141250655593
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945	0.589489635803209	12.9103965759477	12.1187048112758	0.000499185630189178	0.00627121973082837
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	-0.783965853553591	11.6680669060399	12.02504663045	0.000524903854122198	0.00627121973082837
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp018223385	1.31626096743699	10.7652501820318	11.6142302099519	0.000654491212019728	0.00742847525642392
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	-1.92059563137347	13.4518202865983	11.4203922197535	0.000726423583863182	0.00785229302556868
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	1.26349433688161	11.3471317478523	11.1930321267568	0.000821050667536473	0.00847175006958088
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	0.758691501142952	10.936771453872	10.8068413259615	0.00101125693735302	0.00941031453740596
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	1.06139335809531	12.0449167152803	10.7909249264651	0.00101998904715644	0.00941031453740596
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp003539625	0.827235478000466	9.91928561498356	10.7614202074269	0.00103637825301828	0.00941031453740596
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900547745	0.81620321587191	11.8636940031706	10.5469073044568	0.00116382661627769	0.0101611016113475
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	1.34517416662069	10.9714292993431	10.4599515979471	0.00121990474537542	0.0102562361926008
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795	1.04204384279079	13.0156538966751	10.3565990708141	0.00129012662556527	0.010398722377648
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548745	-0.55525674635419	11.8710930581939	10.3025415829567	0.00132847114075679	0.010398722377648
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	0.829724244141035	11.5698461150876	10.0818679273074	0.00149735463476656	0.0112324059060413
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	0.961583262952846	12.8666221750824	9.97889100713597	0.00158345024785685	0.0112324059060413
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	0.734012132261317	10.4472054047926	9.96923759633085	0.00159177391580414	0.0112324059060413
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	-0.732360139995366	10.1930503106384	9.9222743288341	0.00163290482334521	0.0112324059060413
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900549865	0.746440300717138	10.0165001599048	9.81341563642778	0.00173243455482298	0.0114430878735937
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp000431515	0.785613138986389	11.441246454081	9.77984407550598	0.00176435275584043	0.0114430878735937
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	1.27827454212464	10.5257535179285	9.65336751453823	0.0018900478245448	0.0119178015603242
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	0.807394237692143	9.97128491419307	9.586002389115	0.00196066367294706	0.011927492124591
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315	0.72896096746597	9.58715906372064	9.55259200709943	0.00199667269046017	0.011927492124591
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp902465145	-1.20680704376781	8.98984524025932	9.48039174506827	0.00207679616314207	0.0120880186931602
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium faecis	-0.699555965907957	11.1994976060153	9.30761802759108	0.00228202977228154	0.0129505189576978
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	0.881647290523731	11.0476705847233	9.17193901588007	0.00245754054237495	0.0133005859236348
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595	0.529170303053502	11.1889645752808	9.14839844681304	0.00248935855600738	0.0133005859236348
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	1.23040578186474	12.4672827789687	9.12638243785602	0.00251949424985153	0.0133005859236348
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105	0.865204708443073	12.2453070983371	8.89978419771876	0.00285204360377942	0.0147139522285893
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum	-0.526081597058431	11.0165062028132	8.76966953357794	0.00306280935991411	0.0154501716600112
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena	1.60806118900866	11.474662972459	8.55785909318401	0.00344033764499769	0.0167953004344335
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395	0.929653989304831	13.1588125652982	8.53833226576651	0.00347744105911177	0.0167953004344335
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285	-0.527134143292285	10.6909546198065	8.28228657889712	0.00400336833511272	0.0189325960848039
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	0.298387368419253	12.0282410634184	8.20132084533946	0.0041859904688275	0.0193922415596702
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	-0.509728030554536	9.86124444757663	7.72119380349182	0.00545762959838791	0.0247776383766811
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira pectinoschiza_A	-0.528391247797479	11.1637838108685	7.53578219957086	0.00604854718743217	0.0265809884918775
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	0.471805922578842	12.8078894658423	7.52376245692408	0.0060890370113552	0.0265809884918775
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	-0.480551088442402	12.6649119276059	7.32268873989208	0.0068089470100557	0.0291628485147669
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	0.621196212570979	12.2210811978333	6.91535739094999	0.00854585594715932	0.0359242462963919
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	-0.464873564429718	12.0702597687089	6.73867732696608	0.00943445488959118	0.0389385683624945
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	0.366489823275811	12.1784032396468	6.64851169168587	0.00992386852255116	0.0391035759361953
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella merdae	-0.614005653498162	12.1689134022775	6.6481806870838	0.00992571233716871	0.0391035759361953
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus	0.8179850496585	11.992350412719	6.63646099188531	0.00999122204537149	0.0391035759361953
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii	-0.597979327373636	12.1314627634436	6.5757419166046	0.0103377902890886	0.0397742100953071
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	0.929400521215707	11.8790753235178	6.5291517202549	0.0106120554280675	0.0401489430361889
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_F	0.279606438011072	12.1963266932233	6.45413095529292	0.0110694672734769	0.0411929355914632
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	0.486207413756697	11.9627485046852	6.36455793636548	0.011642209603302	0.0426255093540252
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	0.682260803792588	11.928028367749	6.30091329940135	0.0120675783878204	0.0431794248405024
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	-0.296694150482523	11.8126054585267	6.28535999214285	0.0121739347567936	0.0431794248405024
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter laneus	-0.264224678939645	11.9298278473056	6.20022308260531	0.0127734212347755	0.0446087172352928
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	0.318615304597944	11.6281074689719	6.16413382879657	0.0130366191625888	0.0448380689379949
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	-0.311125473821303	10.1130050191374	6.08465700879537	0.0136360837887528	0.0461998659708491
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675	-0.594863159107427	11.1531782696291	5.89295966422154	0.0152015309035278	0.0507462869867765
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis	-1.33668286920982	13.2008127698273	5.66377249420823	0.0173188327781073	0.0569764498642082
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	0.258188291048696	11.3005655405373	5.61952264473014	0.0177614858844686	0.0575979613682052
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	0.331632208194607	13.5894848648927	5.39631483873549	0.0201793161831798	0.064129160673103
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae	-0.633384417820562	10.9313811712729	5.38243007267883	0.020340526733319	0.064129160673103
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp003524945	-0.404147973152608	11.0761817234347	5.31731462578034	0.0211145263116111	0.0656574996265167
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__Paratractidigestivibacter faecalis	-0.246540147234086	10.8715286107601	5.13316576841354	0.0234728773208775	0.0720046371870161
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	-0.381298391689427	10.7072092343431	4.98538223262955	0.0255623373281771	0.0773686743132826
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900547315	-0.457939105836494	10.3523298574342	4.89694536010507	0.0269042454480003	0.0800136674838029
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245	-0.367593788462294	10.3626389862704	4.88180645136757	0.0271411999834926	0.0800136674838029
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	0.242446182735532	10.4936354236168	4.81231106335506	0.028257125287263	0.0822354800026757
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia sp900760665	0.468139341837015	9.5697523576252	4.76785209034424	0.0289959797207062	0.0822391883403418
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	0.645926852190541	10.5763524163386	4.74429688689095	0.0293955636812551	0.0822391883403418
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus	0.24259591448242	10.3306689213384	4.73063661790534	0.0296299162447369	0.0822391883403418
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus_A	0.242173096688137	10.247737214483	4.66281662196294	0.0308225894304774	0.0822391883403418
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	0.365076228745826	9.78813594271533	4.66281612198843	0.0308225984050973	0.0822391883403418
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	0.943924774733379	12.036843840186	4.65895308066881	0.0308920220031466	0.0822391883403418
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__Caccoplasma;s__Caccoplasma intestinavium	0.550555345968833	9.84020437579843	4.63361613381362	0.031351418962705	0.0822391883403418
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	0.241808253519558	9.96957809130815	4.63163910251413	0.0313875639134206	0.0822391883403418
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp934255515	-0.240741959905611	9.70962844467482	4.60714168765912	0.0318390604072137	0.0822391883403418
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp001765415	0.242056361755797	9.68247122280442	4.55770250896552	0.0327710067655174	0.0822391883403418
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFMI01;s__SFMI01 sp004556155	0.42867543579528	9.80477691151499	4.55692402335091	0.0327859071755202	0.0822391883403418
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375	-0.241775502622525	9.3275337784482	4.55397198753552	0.0328424741873702	0.0822391883403418
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella catena	-0.423484401520176	9.58503364235564	4.54743325558755	0.0329681327707978	0.0822391883403418
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A	0.446427644975093	12.2575417577938	4.48088087465133	0.0342760505481971	0.0840476873814038
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	0.392118370289014	9.41350326507183	4.47304203631122	0.0344336340373152	0.0840476873814038
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	-0.271214843124593	11.6755066093548	4.15818417188162	0.0414338006578075	0.100058220737471
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	0.310135265365397	11.2851236408778	3.97579907754	0.0461585474084732	0.109803627389812
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	-0.426561695280357	11.1726360355286	3.96567950408425	0.0464367763410657	0.109803627389812
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis	0.235145080081257	10.9464296516116	3.63498187579818	0.0565772205277337	0.132402361441191
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	0.140026102891647	10.17755349258	3.24337606548883	0.0717127233664041	0.166110083716059
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella hominis	-0.646721492030687	14.6987929975269	3.18635224736632	0.0742555356209471	0.170262692787424
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	-1.13220713700756	14.4421663684097	3.14425855492467	0.0761946232073378	0.172961794680657
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900767615	-0.300347640032051	13.682788397645	2.99563523841564	0.083489163514847	0.185198826349584
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	0.239154871748777	9.32137305326754	2.99562088894707	0.083489903136419	0.185198826349584
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	0.684018797662017	14.3701657378373	2.98512213270673	0.0840329476387978	0.185198826349584
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	-0.823551338475623	13.7238737060876	2.96713269494798	0.0849723399104314	0.185468472689115
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp000434435	0.483318953689782	12.9550920192201	2.92129327091467	0.087417774964529	0.186438495992251
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UBA6448;s__UBA6448 sp000437315	0.241207833834795	8.98907709894375	2.91700576372125	0.0876503706547353	0.186438495992251
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis	-0.673760803760038	13.2505746499879	2.91277214673176	0.0878807007540566	0.186438495992251
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	0.397839274653365	13.8459526680581	2.85860658368028	0.0908861978179474	0.191029323191427
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	0.546144067502059	13.4808150176539	2.80975128219404	0.0936929007319375	0.193896653460625
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	-0.786330153505524	12.9997230675439	2.80520675877754	0.0939587307518448	0.193896653460625
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	-0.488649090730968	13.0498625581429	2.72503862544405	0.0987857317010206	0.202021271136322
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022732315	0.260875698967194	12.8772277285112	2.65742166955251	0.103067682595197	0.207232272592032
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	-0.598588697170394	12.810835803006	2.65600286065376	0.103159677545814	0.207232272592032
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385	0.178903978155007	13.1682563311759	2.59207389168388	0.107399626403638	0.213857150821279
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	-0.366260944493513	11.6988763405978	2.38184541218972	0.122752462754512	0.242302687350211
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	0.31667789506144	11.9056313444884	2.36408979982329	0.124156309940315	0.242961054796997
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	0.288864632741542	11.9732409125353	2.3351691717103	0.126481249116785	0.245395244012909
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	-0.340271274105792	12.41530703148	2.25159944980262	0.133476377672314	0.256772353657757
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	-0.374928023844474	11.9862769397902	2.21758361903559	0.136446468643105	0.259178623051963
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	-0.335917734130205	12.4209541497671	2.19861922038512	0.138134422631638	0.259178623051963
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus	0.331735560354408	11.8591781838899	2.19841772868892	0.138152481891134	0.259178623051963
