taxa	p_raw	p_adjusted
Fusicatenibacter.saccharivorans	0.947969181536932	0.995806099837978
Angelakisella.sp900547385	0.896155071405668	0.995806099837978
Faecalibacterium.duncaniae	0.744125167754451	0.995806099837978
Bilophila.wadsworthia	0.601309944811687	0.995806099837978
Roseburia.inulinivorans	0.861838627282944	0.995806099837978
Mediterraneibacter.faecis	0.982645666800472	0.995806099837978
Hominimerdicola.aceti	0.337058571866911	0.995806099837978
Alistipes.shahii	0.695254215556947	0.995806099837978
Prevotella.stercorea	0.827775994439035	0.995806099837978
Sutterella.wadsworthensis_A	0.760654012318577	0.995806099837978
Faecalibacterium.prausnitzii	0.130464979393725	0.995806099837978
Prevotella.copri_I	0.601309944811687	0.995806099837978
Blautiawexlerae	0.711418553497128	0.995806099837978
Prevotella.copri_A	0.395132079564398	0.995806099837978
Alistipes.putredinis	0.861838627282944	0.995806099837978
Slackia.isoflavoniconvertens	0.0359994861272609	0.995806099837978
Bariatricus.comes	0.896155071405668	0.995806099837978
CAG.273.sp000437855	0.947969181536932	0.995806099837978
Prevotella.copri_C	0.445595976973432	0.995806099837978
Ventricola.sp900542395	0.947969181536932	0.995806099837978
JAGTTR01.sp018223385	0.124898161475849	0.995806099837978
Eubacteriumsp000434995	0.64759417156185	0.995806099837978
Ruminococcussp000433635	0.220899315953577	0.995806099837978
UBA11774.sp003507655	0.744125167754451	0.995806099837978
Wujia.chipingensis	0.212681782872355	0.995806099837978
CAG.103.sp000432375	0.586213874783266	0.995806099837978
CAG.217.sp000436335	0.844771743519539	0.995806099837978
Gemmiger.qucibialis	0.445595976973432	0.995806099837978
Blautiaobeum	0.348220491291572	0.995806099837978
Anaerobutyricum.hallii	0.229337368832689	0.995806099837978
Faecousia.sp900546415	0.896155071405668	0.995806099837978
Dorea.formicigenerans	0.148297831651511	0.995806099837978
Bacteroidespectinophilus	0.794028055423461	0.995806099837978
Anaerotardibacter.sp000436075	0.265325515070287	0.995806099837978
Anthropogastromicrobium.aceti	0.348220491291572	0.995806099837978
Ruminococcusintestinalis	0.274887683609106	0.995806099837978
Ruminococcusbromii_B	0.727711083177414	0.995806099837978
Hominicoprocola.sp003522105	0.294696184376506	0.995806099837978
PeH17.sp000435055	0.32612480356833	0.995806099837978
CAG.448.sp003150135	0.965299381621532	0.995806099837978
Vescimonas.sp900547745	0.3830669278469	0.995806099837978
Senegalimassilia.anaerobia	0.965299381621532	0.995806099837978
Prevotella.lascolaii	0.827775994439035	0.995806099837978
Blautiasp905206915	0.64759417156185	0.995806099837978
Evtepia.sp004556345	0.161161456866813	0.995806099837978
CAG.488.sp000434055	0.255990448009317	0.995806099837978
UBA738.sp003522945	0.0473163408966409	0.995806099837978
CAG.873.sp001701165	0.913389065403133	0.995806099837978
UBA2903.sp900768465	0.965299381621532	0.995806099837978
Avelusimicrobium.sp900540405	0.744125167754451	0.995806099837978
Desulfovibrio.sp900556755	0.541993256335659	0.995806099837978
Cryptobacteroides.sp000434935	0.982645666800472	0.995806099837978
Cryptobacteroides.sp000433355	0.727711083177414	0.995806099837978
UBA4372.sp900543815	0.679224538839855	0.995806099837978
Hominicoprocola.sp900317525	0.711418553497128	0.995806099837978
Prevotella.sp900543975	0.527624506541309	0.995806099837978
Ruminococcuscallidus	0.965299381621532	0.995806099837978
Prevotella.sp002299635	0.878968985087402	0.995806099837978
Phil1.sp001940855	0.947969181536932	0.995806099837978
Prevotella.sp003447235	0.64759417156185	0.995806099837978
Cryptobacteroides.sp000435075	0.727711083177414	0.995806099837978
Alloprevotella.timonensis	0.55655074152081	0.995806099837978
CAG.177.sp003514385	0.965299381621532	0.995806099837978
SFEL01.sp004557245	0.679224538839855	0.995806099837978
Vescimonas.sp000435975	0.844771743519539	0.995806099837978
Prevotella.sp900313215	0.794028055423461	0.995806099837978
Prevotella.sp000434975	1	1
Angelakisella.sp004557855	0.760654012318577	0.995806099837978
Mitsuokella.jalaludinii	0.586213874783266	0.995806099837978
UBA10281.sp000437515	0.777290670735442	0.995806099837978
F23.B02.sp002472405	0.861838627282944	0.995806099837978
CAG.791.sp000431495	0.777290670735442	0.995806099837978
Stercorousia.sp001765415	0.695254215556947	0.995806099837978
Limivicinus.sp900549865	0.632005521963359	0.995806099837978
Gemmiger.sp900540595	0.679224538839855	0.995806099837978
Methanobrevibactersmithii	0.181978034845111	0.995806099837978
Eubacteriumsp003491505	0.315419674046982	0.995806099837978
CAG.170.sp002404795	0.395132079564398	0.995806099837978
Prevotella.sp002265625	0.861838627282944	0.995806099837978
CAG.194.sp000432915	0.3830669278469	0.995806099837978
Vescimonas.sp000435555	0.896155071405668	0.995806099837978
Coprococcuscatus_A	0.727711083177414	0.995806099837978
CAG.568.sp000434395	0.861838627282944	0.995806099837978
Bifidobacterium.adolescentis	0.0997445425762861	0.995806099837978
CAG.492.sp000434335	0.616575602311988	0.995806099837978
Duodenibacillus.massiliensis	0.810858944990245	0.995806099837978
CAG.632.sp000431515	0.189333271865202	0.995806099837978
Faecalibacterium.hattorii	0.695254215556947	0.995806099837978
Lachnospira.sp003537285	0.679224538839855	0.995806099837978
Paratractidigestivibacter.faecalis	0.64759417156185	0.995806099837978
Vescimonas.sp900548615	0.458751662797436	0.995806099837978
Bacteroides.caccae	0.445595976973432	0.995806099837978
Fimenecus.sp000432435	0.896155071405668	0.995806099837978
Butyricimonas.virosa	0.760654012318577	0.995806099837978
Vescimonas.coprocola	0.695254215556947	0.995806099837978
Lachnospira.hominis	0.896155071405668	0.995806099837978
Ruthenibacterium.lactatiformans	0.284677717217307	0.995806099837978
Bifidobacterium.longum	0.124898161475849	0.995806099837978
Bacteroides.stercoris	0.982645666800472	0.995806099837978
Parabacteroides.merdae	0.204682944122521	0.995806099837978
Bifidobacterium.pseudocatenulatum	0.727711083177414	0.995806099837978
Barnesiella.intestinihominis	0.407419545225445	0.995806099837978
Lachnospira.eligens_A	0.861838627282944	0.995806099837978
Enterococcusfaecium	0.844771743519539	0.995806099837978
Ruminiclostridiumsiraeum	0.844771743519539	0.995806099837978
Caccoplasma.intestinavium	0.485691797121813	0.995806099837978
Bacteroides.uniformis	0.541993256335659	0.995806099837978
Tractidigestivibacter.sp000752675	0.55655074152081	0.995806099837978
Collinsella.aerofaciens_Q	0.760654012318577	0.995806099837978
CAG.170.sp900545925	0.930663081922545	0.995806099837978
Escherichia.coli	0.711418553497128	0.995806099837978
CAG.103.sp900757655	0.982645666800472	0.995806099837978
CAG.433.sp000433675	0.794028055423461	0.995806099837978
CAG.314.sp000437915	0.810858944990245	0.995806099837978
Bifidobacterium.bifidum	0.695254215556947	0.995806099837978
Scatomorpha.intestinigallinarum	0.810858944990245	0.995806099837978
Dialister.succinatiphilus	0.527624506541309	0.995806099837978
Acidaminococcus.intestini	0.794028055423461	0.995806099837978
Limosilactobacillus.mucosae	0.284677717217307	0.995806099837978
Butyrivibriosp000431815	0.527624506541309	0.995806099837978
Limiplasma.merdipullorum	0.878968985087402	0.995806099837978
Ligilactobacillus.ruminis	0.458751662797436	0.995806099837978
Klebsiella.pneumoniae	0.284677717217307	0.995806099837978
CAG.273.sp003534295	0.930663081922545	0.995806099837978
UBA644.sp900547165	0.965299381621532	0.995806099837978
Merdousia.sp900760665	0.878968985087402	0.995806099837978
Scatomorpha.sp900545405	0.896155071405668	0.995806099837978
Victivallis.lenta	0.913389065403133	0.995806099837978
CAG.313.sp003539625	0.237997606896875	0.995806099837978
Alistipes.onderdonkii	0.913389065403133	0.995806099837978
Prevotella.sp900546535	0.930663081922545	0.995806099837978
Akkermansia.muciniphila	1	1
Coprococcus.ammoniilyticus	0.861838627282944	0.995806099837978
Acetatifactor.acetigignens	0.760654012318577	0.995806099837978
UBA1829.sp900548385	0.744125167754451	0.995806099837978
Bifidobacterium.catenulatum	0.432653715849064	0.995806099837978
Jutongia.sp003524945	0.571292507520386	0.995806099837978
Anaerostipes.hadrus	0.861838627282944	0.995806099837978
Bifidobacterium.angulatum	0.896155071405668	0.995806099837978
Prevotella.sp900548745	0.64759417156185	0.995806099837978
Faecalibacterium.prausnitzii_E	0.878968985087402	0.995806099837978
Gemmiger.sp900539695	0.878968985087402	0.995806099837978
Faecalibacterium.prausnitzii_I	0.913389065403133	0.995806099837978
Paraprevotella.clara	0.777290670735442	0.995806099837978
Alistipes.finegoldii	0.810858944990245	0.995806099837978
Phocaeicola.sp000434735	0.727711083177414	0.995806099837978
Bacteroides.ovatus	0.744125167754451	0.995806099837978
Bacteroides.thetaiotaomicron	0.861838627282944	0.995806099837978
CAZU01.sp000432275	0.679224538839855	0.995806099837978
Odoribacter.laneus	0.601309944811687	0.995806099837978
CAG.177.sp000431775	0.485691797121813	0.995806099837978
Roseburiaamylophila	0.632005521963359	0.995806099837978
Faecousia.sp000434635	0.982645666800472	0.995806099837978
CAG.349.sp003539515	0.32612480356833	0.995806099837978
Scatacolafaecigallinarum	0.445595976973432	0.995806099837978
CAG.475.sp000434435	0.777290670735442	0.995806099837978
Phocaeicola.plebeius_A	0.982645666800472	0.995806099837978
Mediterraneibacter.lactaris	0.878968985087402	0.995806099837978
Megamonas.funiformis	0.527624506541309	0.995806099837978
Prevotella.sp000436035	0.616575602311988	0.995806099837978
Prevotella.sp022732315	0.982645666800472	0.995806099837978
Faecalibacterium.prausnitzii_A	0.913389065403133	0.995806099837978
Sutterella.faecalis	0.827775994439035	0.995806099837978
Succinivibrio.sp902465145	0.294696184376506	0.995806099837978
Enterocloster.sp000431375	0.571292507520386	0.995806099837978
Coprococcus.sp000154245	0.445595976973432	0.995806099837978
Catenibacterium.faecis	0.274887683609106	0.995806099837978
UBA6398.sp003150315	0.513448720607901	0.995806099837978
Vescimonas.sp900551355	0.913389065403133	0.995806099837978
UBA10281.sp900554485	0.913389065403133	0.995806099837978
Limivicinus.sp900547315	0.407419545225445	0.995806099837978
CAG.238.sp000435615	0.744125167754451	0.995806099837978
Megasphaera.elsdenii	0.695254215556947	0.995806099837978
SFMI01.sp004556155	0.896155071405668	0.995806099837978
UBA6448.sp000437315	0.982645666800472	0.995806099837978
Prevotella.sp000436915	0.965299381621532	0.995806099837978
Parolsenella.catena	0.541993256335659	0.995806099837978
Prevotella.hominis	0.445595976973432	0.995806099837978
Sutterella.wadsworthensis	0.711418553497128	0.995806099837978
Prevotella.merdae	0.445595976973432	0.995806099837978
Faecousia.sp900546075	0.419927458070425	0.995806099837978
Phocaeicola.dorei	0.571292507520386	0.995806099837978
Acetatifactor.sp003447295	0.965299381621532	0.995806099837978
CAG.510.sp000434615	0.794028055423461	0.995806099837978
Prevotella.copri_F	0.965299381621532	0.995806099837978
Prevotella.sp900552675	0.527624506541309	0.995806099837978
Prevotella.sp900767615	0.55655074152081	0.995806099837978
Eubacteriumsp000436835	0.315419674046982	0.995806099837978
Acidaminococcus.fermentans	0.711418553497128	0.995806099837978
Phascolarctobacterium.faecium	0.794028055423461	0.995806099837978
Mediterraneibacter.torques	0.844771743519539	0.995806099837978
Dysosmobacter.welbionis	0.844771743519539	0.995806099837978
Parabacteroides.sp900549585	0.760654012318577	0.995806099837978
Tidjanibacter.inops	1	1
