classification	baseMean	log2FoldChange	lfcSE	pvalue	padj
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	95648.6876260586	-0.295950137151012	1.07829452062271	4.17169338695385e-17	5.91858999274078e-16
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	380160.753296322	-0.0967364221091588	0.921357904674807	0.611478888559053	0.931581930891981
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	260320.11096735	-0.144228097518391	1.0074319288425	0.415421988985699	0.785839929164614
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625	131959.745866368	-0.108849687649252	0.979820195978409	0.839772978318801	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	252444.401201469	-0.117132271758565	1.00967532535003	0.974031532968431	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385	202407.881301639	-0.0171222457944371	0.963439480482436	0.870071243327521	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__Alitiscatomonas sp900066535	15681.8333703445	-0.33856967133316	1.09697103718338	0.00106533302247845	0.00335875827920288
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	433226.122081184	0.00906705080235507	0.942119297642761	0.868230989407324	0.995821391854499
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544335	38158.6402107714	-0.03553319219752	0.967459332794719	0.848475432862045	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	28831.8810018325	-0.249989056929157	1.05586573005466	0.530936840613736	0.892951611045304
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	469137.74614995	0.139671616319611	0.91813345428212	0.686113294333351	0.966407851778627
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	143435.31922417	-0.179840139257376	0.997750791616119	0.485339695717431	0.842658580224833
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945	257110.945417378	-0.0221750019408925	0.978465280082143	0.462951444596994	0.835466800233946
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915	66391.9980420458	0.00217741601284811	0.964682849522077	0.907906276012316	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	35615.9862200432	-0.23249239703624	1.05380363863238	2.89293005033949e-12	1.60169541811479e-11
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900541355	21829.5607423716	0.00170849336107145	0.964325278321026	0.96783079448048	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	56544.4288207492	0.0442363280455443	0.969491624713395	0.794412905818427	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	299114.436543472	-0.0363743982877615	0.973821087088373	0.989773509489206	0.998571496240221
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	99641.5197461885	-0.24856681148592	1.06153199455324	0.627115646657943	0.944982458745889
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	129874.398623807	-0.19244395838964	1.02838695687777	0.791937191897352	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	70744.165315286	-0.218531916777681	1.04694722424533	0.600642171068271	0.929019224817352
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	122439.066723911	0.0579352770527532	0.977857709002031	0.883472295624963	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	65644.923228454	0.0880625379234464	0.97192231543563	0.157301119901042	0.420086520206311
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	457496.240089194	0.0202452912061977	0.940652864846006	0.634859290072603	0.944982458745889
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	120453.383074366	-0.209886177621646	1.00856174758065	0.346766134326133	0.702820647250288
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_A	48282.762116781	-0.0785719644638264	0.976831062330222	0.891739456566659	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	134023.712409531	-0.344640456768646	1.10446027413996	1.99323267416517e-20	5.65579771294368e-19
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_I	689094.661089037	-0.241128186243122	1.05609903257427	0.431857833384279	0.803538755559273
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	81982.3462965222	0.0650180764840152	0.974560536045812	0.548414466574616	0.902102057336505
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A	1680927.96885785	-0.284019782775245	0.873598646953388	0.39961726197995	0.763929878696431
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	592637.197128735	-0.103368700205302	0.864273439376698	0.824450360934382	0.995821391854499
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia isoflavoniconvertens	39177.7909981265	9.88705392496588	21.7882636105498	1.94395244506635e-24	6.94435546716708e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	29263.7092656821	0.355458031185607	1.10923106919414	5.64067012577214e-15	5.12172847420111e-14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000437855	32630.6746587636	0.380080559955165	1.11825919515552	5.11744410900738e-05	0.000184390446467409
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_C	922193.950708587	0.614570945542659	1.20770908859111	2.28786534534157e-51	5.19345433392536e-49
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542395	61429.5360270659	0.261992284732132	1.06333687021152	0.000794510298550198	0.00254019489818162
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp018223385	30323.996657154	0.353319445131259	1.10706572479817	7.42301380606288e-17	9.91190667044867e-16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	16017.9610427329	0.347188575774152	1.10258919589384	3.24431130670849e-14	2.23169292916008e-13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	16796.7308876318	0.409292358376426	1.1433591317636	2.14140609980779e-24	6.94435546716708e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	64706.9178354378	0.25995976584606	1.05397985177508	0.976742141004672	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis	309117.727821953	0.0949292627647903	0.99467948108502	0.34147773918124	0.69833735850578
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	172160.007352704	0.186445092881567	1.02924870310785	0.585149881479774	0.918553368309083
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	121144.26203543	0.216085136957423	1.03594279489558	0.883542866646482	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	138160.432564708	0.297351920604411	1.06807770204608	0.31514421471747	0.668576978886595
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	61825.9072203929	0.384220973350351	1.12392044287415	1.12457155428232e-17	1.96367494478527e-16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	30653.2057708312	0.413027030319947	1.14656819310246	2.14140595417624e-24	6.94435546716708e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900546415	50532.1709199197	0.298192995042774	1.07865306065913	2.2872535251764e-05	9.27154553955433e-05
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	34626.6590997192	0.349862728336714	1.10584894841443	4.11212768769523e-17	5.91858999274078e-16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus	44253.7228493903	0.352395039194354	1.10716433690826	6.99377739098938e-16	7.93793733877295e-15
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	153445.09382962	0.268799214454629	1.05617226402643	5.42545395117282e-12	2.86413499282844e-11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	18492.6914866086	0.399979083479099	1.13569913827839	2.14140605729742e-24	6.94435546716708e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis	98860.9372966231	0.254380683830014	1.05843591467193	3.38445357057246e-14	2.25962047211749e-13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	87722.2905965283	0.214367079757337	1.03839090165988	0.635782559531472	0.944982458745889
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105	123383.75947329	0.35320803336996	1.10066394849792	9.56806227926427e-15	7.48948323238962e-14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	211991.30084811	0.22015161733757	1.02798914657807	0.470626311817686	0.835466800233946
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	73777.5626379078	0.263435514509521	1.06145627254407	0.661243503219106	0.952012233900631
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900547745	180538.749603408	0.375306038671035	1.11714285922362	1.20051382111912e-19	3.02796263771155e-18
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	26729.5111264934	0.35515874863187	1.10907070803924	6.22890133251312e-15	5.18681743103194e-14
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii	24571.5883067425	0.373714987830791	1.11520835597968	2.89390882476174e-07	1.49299387095662e-06
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	37012.7026179527	0.376694506552525	1.11746794567704	0.000314438035396121	0.00103445556572347
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	60716.1157994841	0.360268716888929	1.11289813814253	6.65529951146478e-18	1.37341180827501e-16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	57660.2531222091	0.338454128988535	1.09601538831975	1.23276147177908e-14	9.02699529335006e-14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	194200.764221568	0.3186579085409	1.08347115562364	1.05209571523915e-15	1.08557148799676e-14
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165	74837.2348358411	-0.00765346640514501	0.999164160216958	0.962055401218267	0.995821391854499
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-977;g__UBA2903;s__UBA2903 sp900768465	26115.5750388117	0.0162455895768854	1.00384500199025	0.94842074387148	0.995821391854499
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900540405	53549.7755667635	-0.0368784018783262	1.00786710760718	0.453077705324583	0.835466800233946
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755	135827.491755621	-0.0712555927980609	0.990022105728071	0.575561292125869	0.918553368309083
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000434935	54248.428738076	0.0144337146077041	0.998100305575165	0.708631972082843	0.980850351602471
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355	1123485.43659624	-0.00188664746822605	0.954099773062809	0.978273878341644	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900543815	29239.1568021378	-0.065522525587326	1.00911080667993	0.098570741680639	0.286866132839808
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	483925.378369069	-0.0325057709001564	0.944838078416244	0.856949192124868	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975	255117.362420936	-0.0323475756421888	0.986708075254532	0.854098645205087	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	34538.8385645159	0.00188448786547959	1.00443589012508	0.827392744325042	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299635	101589.160484462	-0.0294743651172564	0.999291866506732	0.785563636208595	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	393183.331692366	-0.023915601856449	0.948426268204669	0.888036744030501	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	221849.992959474	-0.0457790293036225	0.993930422496597	0.580112658197208	0.918553368309083
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000435075	23186.1893934729	0.0175567364008239	1.006059661434	0.292827618097257	0.63208859978215
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis	265583.160682857	-0.0904754867502571	0.988707290805355	0.55899797957597	0.906375295455322
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	407308.847279604	0.0322580546178449	0.95960406853671	0.868915332400334	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	211420.901629159	-0.00947688783956851	0.996142013610992	0.836706553886691	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975	97358.4160216846	-0.0234215078342467	0.997628805129351	0.823649774659244	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215	917144.654354216	0.0072385732661056	0.976924493728763	0.957401060127309	0.995821391854499
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	234280.362172944	-0.017212084514652	0.992927854278472	0.897306649288375	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp004557855	83613.1258674233	0.00355157109825554	1.00223645913727	0.932324249706073	0.995821391854499
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii	133100.503080839	-0.0584476974863923	1.00038723148155	0.218437037306253	0.53896964639695
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp000437515	17515.1354163445	0.0206675117662235	1.00596546047921	0.243841701238354	0.56904056596478
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	86072.6753870843	0.026463094418121	0.999415319984933	0.661617843286983	0.952012233900631
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp000431495	21383.0848993519	-0.0158459488883221	1.00058514738045	0.938559049285432	0.995821391854499
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp001765415	18279.8823790969	0.0293645303568562	1.0111703613748	4.06998891670987e-05	0.000151456964605433
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900549865	36801.6624473924	0.104017709645026	1.01841366343235	2.5054156833429e-18	5.68729360118837e-17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595	101025.409401122	0.0683346019009434	1.01264913241803	4.14888703182111e-15	3.9241556509308e-14
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	58481.7081682029	0.0816164578470874	1.00139548765034	6.38569866095422e-05	0.00022649274938072
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	41111.6098027109	0.0959172100290347	1.00941658873851	5.17646686811486e-12	2.79775709300494e-11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	226936.038503572	0.145632992685285	1.01393879719894	1.74710619110492e-13	1.04366606679162e-12
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625	87745.9598256294	-0.0174010401929281	1.00383441420964	0.925728618088252	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915	67982.6057329878	0.105353510746057	1.01662017739293	3.59940608622685e-15	3.55245731118911e-14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	513164.449277743	-0.00919354859810547	1.00146599497748	0.833776830442888	0.995821391854499
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus_A	19242.6751367716	0.0278987439261877	1.01112158838136	5.07860648232157e-05	0.000184390446467409
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395	252195.161996943	0.0805175355631921	1.00384853397974	0.152316238469616	0.411616501578604
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	480271.181408321	-0.195887933643367	1.00046912431953	0.124292406327148	0.352679702953283
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	31897.6616480408	0.0454735273761098	1.00728378091195	3.34585532664827e-05	0.000128730365957484
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	125519.839810206	0.0440962607610913	0.991498484734917	0.668061793624525	0.95377375567778
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp000431515	61942.3129139134	0.0930905303372132	1.00986061436376	5.30651566864183e-14	3.4416544479477e-13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	138294.165362203	0.0733723982401046	1.00727328350245	0.000122474856062829	0.000414952124272571
